review_id,Username,Address,Rating,Language,ID_clause,Clause
20691,Trek31184087989,Ho Chi Minh's Mausoleum,5,en,20691.d,Visiting the Mausoleum is an opportunity to remember and honor the great leader of the Vietnamese nation.
22101,Chris318i,Ho Chi Minh's Mausoleum,2,en,22101.a,"We were not allowed to enter the mausoleum, because our youngest son was too young (ten month old)."
20830,Eveline E,Ho Chi Minh's Mausoleum,5,en,20830.a,The body of Ho Chi Minh is preserved so well.
36391,World_Traveller_982,My Son,3,it,36391.d,It is worth hanging a guide.
26657,David Chee,Hoi An Ancient Town,4,en,26657.a,We took a day trip here from Da Nang and enjoyed it.
23092,Jeong,Hoa Lo Prison,5,en,23092.g,"Who am I?"" lol."
32149,GenoMichiganYooper,Japanese Bridge,3,en,32149.e,"Not a bad place to look at, nothing to spend money on..."
12357,samtuck,Cu Chi Tunnel,1,en,12357.e,"They did consist of a cookhouse, a hospital, an ammunitions room etc. and they were interconnected."
47258,Steve Warner,Po Nagar Cham Towers,3,en,47258.b,but worth a visit as it is so ancient
64466,John S,VinWonders Phu Quoc,3,en,64466.n,On one slide the boys were told they could not wear rashes but the girls could.
67819,Hieke W,White Sand Dunes,4,en,67819.d,Unfortunately it quickly gets spoiled by all the quad-bikes.
63572,이종현,VinWonders Phu Quoc,5,ko,63572.c,It feels like just riding a bus and looking around - Riding the tram and looking around is just so-so.
4855,EveC,Ben Thanh Market,2,en,4855.a,"A serious tourist trap. Even though it offers a wide variety of good from fruits, dry food, clothes, bags, souvenirs, art and food market, the prices are super overrated."
29906,Patrick G,Ha Long Bay,4,en,29906.b,but I believe Coron Philippines is much more beautiful.
22424,Jessica Towner,Ho Chi Minh's Mausoleum,1,en,22424.e,We tried to ask the man at the front desk who dismissed us and gave us the same BS excuse that out shorts were “too short”
6840,Akhesa Auberson,Cai Rang Floating Market,1,fr,6840.b,otherwise it's flooded with tourists and plastic.
9330,Manndds,Crazy House Hang Nga Villa,3,en,9330.b,although the hotel is still active so when the rooms are occupied you cannot see them.Apparently it is a great place for photoshoots and selfies so you do get held up when trying to get around by tourists stopping and posing.
23706,vaugkimb,Hoa Lo Prison,4,en,23706.h,"You are in another country after all, and one that has significant restrictions on free speech and free press to boot.One thing is clear, anyone who spent time as a prisoner here over the approximately 100 year history of the prison lived a nightmare in awful physical and psychological conditions."
14780,Blankita Styles,Dragon Bridge,5,en,14780.c,It’s super safe to be here and you have a very cute night market at the end of the bride on the head side.
47241,Kwak Eun-hyuk,Po Nagar Cham Towers,3,en,47241.a,It was not good than I thought. So It wasn't grand.
38962,SianSayce,Nha Trang Beach,2,en,38962.i,but don't go in the sea!
57378,Becsandcaz,The Independence Palace,3,en,57378.e,There are a few rooms set up - sparsely decorated considering who the palace was for.
42108,tami331022,Notre Dame Cathedral of Saigon,3,en,42108.g,but only people attending services were allowed inside the church; general tourists could only go as far as the entrance.
49503,Rus5ty,Saigon Central Post Office,4,en,49503.c,"Unlike western colonists who would have destroyed any forms of the culture they conquered, the Vietnamese have chosen to preserve their heritage, and this should be admired.A great tribute to the government."
26874,Denise J,Hoi An Ancient Town,4,en,26874.b,We tagged behind a Vietnamese to her and ended up in a couple of interesting places that we would not have found on our own
14122,Ciara OBrien,Cat Cat Village,1,en,14122.b,The horses there are also treated very badly and looked very overworked.
25557,amaia Ya,Hoi An Ancient Town,5,en,25557.a,why u should love hoi an Our trip to Hoi An was truly heartwarming.
67270,junguyen14,White Sand Dunes,5,en,67270.a,I booked a private jeep tour with my boyfriend in Mui Ne and the white sand dunes was part of the tour.
20033,kevin c,Golden Bridge,3,en,20033.b,"but once there you’re fighting the crowds the whole time, yes the views are good and it’s an amazing piece of workmanship so if you brave the crowds it’s worth it"
63078,Марат Фаттахов,VinWonders Nha Trang,1,ru,63078.b,"even though they had to drive every 10 minutes, and it wasn't a rush hour, it was at 15:20-16:10, so they asked the ice cream dealers to call him and he came back as soon as he got there."
58978,Rosendo Espinosa,The Marble Mountains,4,en,58978.c,"The views from the top are beautiful, especially overlooking the coast and the city, and the temples and pagodas hidden among the mountains create a very peaceful and unique atmosphere."
29867,Chris T,Ha Long Bay,4,en,29867.a,"Ha Long Bay is a must-visit attraction in Vietnam, it is absolutely beautiful."
35982,Coen V,My Son,4,nl,35982.d,Nice to see and also beautiful surroundings.
34805,NHUNG Nguyễn Thị Thúy,Lake of the Restored Sword,3,en,34805.b,Good for morning / evening walk.
58961,Keane Wee,The Marble Mountains,4,en,58961.a,The Marble Mountains are a really fascinating place to visit in Da Nang and definitely one of the city’s most unique attractions.
8224,JoAnne R,Crazy House Hang Nga Villa,5,en,8224.a,The house is so unique it’s hard to describe
64467,NatalieBrackers,VinWonders Phu Quoc,3,en,64467.l,The fountain show was nice
29581,JACK,Ha Long Bay,5,ja,29581.a,"To Haron Bay of World Heritage, where I used my foot in the jagsy cruise, where I went to the cave with my feet in the breeze, where I could play canoes, climb steep stairs, and enjoy the view of Harron Bay from above."
56953,Rajesh Kumar,The Independence Palace,3,en,56953.f,Do not miss the bunkers at the bottom of palace c.
59594,KiM BooN LeE,The Marble Mountains,3,en,59594.d,"Pagoda - 15k one way for the ""lifts"" to go up (u could chose to walk up n down if u like) 40k to get to walk around the pagoda, reckon if I chose to walk up, u may not even need to pay the 40k, as the 40k is together with the 15k lifts to go up??"
52723,Emsee,Tam Coc-Bich Dong,2,en,52723.l,"Although we saw no real reason to give her one, we did so.Verdict: Don’t bother."
30765,sue r,Ha Long Bay,2,en,30765.i,So I ask everyone who visits to voice concern about the rubbish and wherever possible (feedback forms etc) to make a note about the rubbish.We suggested that tourists could spend a night on a junk in return for a day spent kayaking and picking up rubbish and our guide thought this was a silly ideaSue Bellingen NSW.
1827,mich202,An Bang Beach,1,en,1827.g,(Someone said they spent $100usd for two for a day) Can find better way to spend your cash.
9004,Игорь Леухин,Crazy House Hang Nga Villa,4,en,9004.a,"A place to visit with children, they will be interested"
1256,Matthew Murphy,An Bang Beach,3,en,1256.c,There are multiple parasols and sun loungers available
23421,S.Y,Hoa Lo Prison,4,en,23421.a,If you have nothing to do can go visit.
35584,Ricoy,My Son,5,en,35584.d,He is very accommodating and knows his job pretty well.
14108,laurawf,Cat Cat Village,1,en,14108.a,The guidebooks and even some reviews on trip advisor say this is a traditional village where you can see local villagers and their crafts - selling outside their home.
68490,cu tý,White Sand Dunes,1,vi,68490.a,"The girls with the dress, the sand skaters, watch out for the guys who are leading him in front of him. They're filming him."
40329,Tacky,Notre Dame Cathedral of Saigon,4,en,40329.g,The People's Congregation Hall is also nearby.
423,Jake,An Bang Beach,4,en,423.d,"The sand is fine, not too fine."
27411,Thanh Vu Nguyen,Hue Imperial City,5,vi,27411.a,"A proud monument, many important items become ruins, hoping to recover soon"
20508,Rob Cee,Ho Chi Minh's Mausoleum,5,en,20508.a,Very well organised if you want to see Ho Chi Minh's body.
63803,sasa94,VinWonders Phu Quoc,4,en,63803.a,"Not to be missed, great value."
67768,Rey B,White Sand Dunes,4,en,67768.bo,They may try to back you into a corner
61977,marknM3187EP,VinWonders Nha Trang,4,en,61977.n,The fountain show is spectacular and the ride back across the ocean is breathtaking.
34622,Raymond,Lake of the Restored Sword,4,en,34622.c,"The water shows signs of serious eutrophication, and there were several dead fish floating along the shore, which leaves visitors with an unpleasant and dirty impression."
5743,Shering Homes,Cai Rang Floating Market,5,en,5743.a,Want to escape from your daily pressure?
1459,Kira P,An Bang Beach,2,de,1459.e,instead of going directly to the beach and have laid us as far left as possible.
35575,Ayesha,My Son,5,en,35575.b,But half the fun was finding them hidden in the middle of the jungle.
49195,Trang Lê,Saigon Central Post Office,5,en,49195.a,"One of the oldest buildings in Ho Chi Minh city - Sai Gon Central Post Office, built around 1886 -1891."
14993,Oussama,Dragon Bridge,5,en,14993.a,"Really cool, but avoid going on the bridge if you don't want to get wet."
54089,Desfrites,Temple Of Literature,4,en,54089.c,The tour is well-conducted. Highly recommended.
44912,Edmond,Old Quarter,2,it,44912.c,"but you can't walk on the sidewalks either because it's a parking lot for the engines, no traffic lights and open market, too bad because it's a forced passage"
22966,Darren Kumar,Hoa Lo Prison,5,en,22966.c,Visit it to get a glimpse of history that is not so distant. The horrors of war.
16356,Asaf Lev,Dragon Bridge,3,en,16356.b,The show is about 10 minutes where every few minutes the dragon spits some water or fire.
41075,Moenchen F,Notre Dame Cathedral of Saigon,3,en,41075.b,but it is currently undergoing renovations.
62495,ELLA,VinWonders Nha Trang,3,ru,62495.j,"but you never spend the whole day in the park, just because it doesn't work in the rain."
47497,David Lee,Po Nagar Cham Towers,3,en,47497.e,"The photos turned out well, though."
40943,Dapple of the World,Notre Dame Cathedral of Saigon,3,en,40943.c,It was being renovated on the sides.
32526,GreyNomad2014,Japanese Bridge,3,en,32526.c,You basically walk across the canal via this bridge in about 2 minutes including the sightseeing.
62719,Shonkzy,VinWonders Nha Trang,2,en,62719.a,Liked the Amusement park...
26045,matanki2016,Hoi An Ancient Town,5,en,26045.b,"Landed in Ho Chi Min city, and we rented a house for the month! At Pho for Dinner."
3159,abirenbou,Ba Na Hills,1,en,3159.g,"When I ask him for more information, he tells me to change my ticket because happy hour time is over."
53180,Tracey Nguyen,Tam Coc-Bich Dong,1,en,53180.c,They mentioned needing at least four people for the boat to depart.
52862,오뚝,Tam Coc-Bich Dong,2,ko,52862.b,There is always a lot of dirt in the tourist sheds.
11906,cheryl c,Cu Chi Tunnel,2,en,11906.j,She proudly told stories of the Vietnamese heroes who were honoured for killing the most Americans.
1723,Thebiki,An Bang Beach,1,fr,1723.a,"While staying on Hoi An, we rented a scooter to ride along the coast and beaches."
60046,GoldCoast91,The Marble Mountains,2,en,60046.f,"One positive, nice view up to the top."
42244,gaylon mccance,Notre Dame Cathedral of Saigon,2,en,42244.a,S afford and closed.
59359,Truong nguyen danh,The Marble Mountains,3,vi,59359.b,the photographer in front of the counter.
55358,Erwin B,Temple Of Literature,3,en,55358.a,Nice to have seen
51837,DannySteigerwald,Tam Coc-Bich Dong,4,nl,51837.b,"Pleasantly surprised by this.The rice fields are also beautiful, beautiful green and very extensive!"
6217,Vo Tan Phuoc,Cai Rang Floating Market,3,en,6217.c,yes 5am in the Ninh kieu pỉe so that you can experience major activities if thid floating market in a day.
57000,Malfont,The Independence Palace,3,en,57000.a,"For me, it was just ok."
20851,NicoleB24,Ho Chi Minh's Mausoleum,5,en,20851.a,"You all enter in a line and move block by block escorted by a guard who takes you from point A to point B, then another guard arrives who takes you to point C, all strictly in line."
53638,NorthStar58849882514,Temple Of Literature,5,en,53638.c,There is now a night tour for you to experience.
54685,Vitus1964,Temple Of Literature,3,en,54685.c,but eventually they all start to look the same.
59894,Sam,The Marble Mountains,2,en,59894.b,"Having said this, I’ve given the whole experience 2 stars as you arrive on a bike, you get about 10 people step out onto the road and try and make you park in their shop (don’t, as they will try and make you buy stuff after) just say no to those guys."
13036,Extreme-traveler101,Cat Cat Village,4,en,13036.b,The scenery and villages were beautiful.
17847,J0anne89,Fairy Stream,3,en,17847.l,Rubbish is a problem everywhere in Vietnam!
34473,ho nguyen,Lake of the Restored Sword,4,vi,34473.a,A famous monument and poetic grace.
63559,李俞,VinWonders Phu Quoc,5,zh,63559.f,Important: Please remember not to go too early.
